cuenta,valor,ano,mes,entidad
Efectivo y equivalente de efectivo,241747411.7,2023,7,"BHD PUESTO DE BOLSA, S.A. "
Inversiones en instrumentos financieros,10437751780,2023,7,"BHD PUESTO DE BOLSA, S.A. "
A valor razonable con cambios en resultados,10305816455,2023,7,"BHD PUESTO DE BOLSA, S.A. "
A valor razonable Instrumentos Financieros Derivados,4556189.56,2023,7,"BHD PUESTO DE BOLSA, S.A. "
A valor razonable con cambios en ORI,0,2023,7,"BHD PUESTO DE BOLSA, S.A. "
A costo amortizado,127379136,2023,7,"BHD PUESTO DE BOLSA, S.A. "
Operaciones de compra al contado con venta a plazos,0,2023,7,"BHD PUESTO DE BOLSA, S.A. "
Cuentas por cobrar en operaciones de cartera propia,0,2023,7,"BHD PUESTO DE BOLSA, S.A. "
Deudores por intermediación,0,2023,7,"BHD PUESTO DE BOLSA, S.A. "
Cuentas por cobrar relacionadas,2043.15,2023,7,"BHD PUESTO DE BOLSA, S.A. "
Otras cuentas por cobrar,2044926.79,2023,7,"BHD PUESTO DE BOLSA, S.A. "
Impuestos pagados por anticipado,12736074.21,2023,7,"BHD PUESTO DE BOLSA, S.A. "
Impuestos diferidos,0,2023,7,"BHD PUESTO DE BOLSA, S.A. "
Inversiones en sociedades,3424080,2023,7,"BHD PUESTO DE BOLSA, S.A. "
Activos intangibles,1408178.71,2023,7,"BHD PUESTO DE BOLSA, S.A. "
"Propiedad, planta y equipo",6004853.02,2023,7,"BHD PUESTO DE BOLSA, S.A. "
Derecho de uso,0,2023,7,"BHD PUESTO DE BOLSA, S.A. "
Propiedades de Inversión,0,2023,7,"BHD PUESTO DE BOLSA, S.A. "
Otros activos,133978.19,2023,7,"BHD PUESTO DE BOLSA, S.A. "
TOTAL DE ACTIVOS,10705253326,2023,7,"BHD PUESTO DE BOLSA, S.A. "
Pasivos financieros,418976971.5,2023,7,"BHD PUESTO DE BOLSA, S.A. "
A valor razonable,17247142.84,2023,7,"BHD PUESTO DE BOLSA, S.A. "
A valor razonable-instrumento financieros derivados,1218717.53,2023,7,"BHD PUESTO DE BOLSA, S.A. "
A costo amortizado,400511111.1,2023,7,"BHD PUESTO DE BOLSA, S.A. "
Obligaciones por financiamiento,0,2023,7,"BHD PUESTO DE BOLSA, S.A. "
Obligaciones por instrumentos financieros Emitidos,0,2023,7,"BHD PUESTO DE BOLSA, S.A. "
Obligaciones con entidades de intermediación financiera,400511111.1,2023,7,"BHD PUESTO DE BOLSA, S.A. "
Operaciones de venta al contado con compra a plazo,8721265075,2023,7,"BHD PUESTO DE BOLSA, S.A. "
Acreedores por intermediación,153023123,2023,7,"BHD PUESTO DE BOLSA, S.A. "
Cuentas por pagar relacionadas,17572960.77,2023,7,"BHD PUESTO DE BOLSA, S.A. "
Otras cuentas por pagar,7938239.65,2023,7,"BHD PUESTO DE BOLSA, S.A. "
Provisiones,0,2023,7,"BHD PUESTO DE BOLSA, S.A. "
Acumulaciones y otras obligaciones,49919952.73,2023,7,"BHD PUESTO DE BOLSA, S.A. "
Arrendamientos,0,2023,7,"BHD PUESTO DE BOLSA, S.A. "
Impuesto por pagar,57461238.17,2023,7,"BHD PUESTO DE BOLSA, S.A. "
Impuesto diferidos,0,2023,7,"BHD PUESTO DE BOLSA, S.A. "
Otros pasivos,0,2023,7,"BHD PUESTO DE BOLSA, S.A. "
TOTAL DE PASIVOS,9426157561,2023,7,"BHD PUESTO DE BOLSA, S.A. "
Capital,188772500,2023,7,"BHD PUESTO DE BOLSA, S.A. "
Aportes para futura capitalización,39431560.54,2023,7,"BHD PUESTO DE BOLSA, S.A. "
Acciones en Tesorería,0,2023,7,"BHD PUESTO DE BOLSA, S.A. "
Reserva legal,37754500,2023,7,"BHD PUESTO DE BOLSA, S.A. "
Reservas de capital,0,2023,7,"BHD PUESTO DE BOLSA, S.A. "
Resultados acumulados,618829024,2023,7,"BHD PUESTO DE BOLSA, S.A. "
Resultados del ejercicio,394308180.6,2023,7,"BHD PUESTO DE BOLSA, S.A. "
Superávit por revaluación,0,2023,7,"BHD PUESTO DE BOLSA, S.A. "
Otro resultado integral,0,2023,7,"BHD PUESTO DE BOLSA, S.A. "
TOTAL DE PATRIMONIO,1279095765,2023,7,"BHD PUESTO DE BOLSA, S.A. "
TOTAL DE PASIVOS Y PATRIMONIO,10705253326,2023,7,"BHD PUESTO DE BOLSA, S.A. "
A valor razonable,1632756030,2023,7,"BHD PUESTO DE BOLSA, S.A. "
A valor razonable - Instrumentos financieros derivados,-505345891.9,2023,7,"BHD PUESTO DE BOLSA, S.A. "
A costo amortizado,-448302688.4,2023,7,"BHD PUESTO DE BOLSA, S.A. "
Total resultados por instrumentos financieros,679107450.1,2023,7,"BHD PUESTO DE BOLSA, S.A. "
Ingresos por administración de cartera,0,2023,7,"BHD PUESTO DE BOLSA, S.A. "
Ingresos por custodia de valores,15348811.73,2023,7,"BHD PUESTO DE BOLSA, S.A. "
Ingresos por asesorías financieras,0,2023,7,"BHD PUESTO DE BOLSA, S.A. "
Otros ingresos por servicios,0,2023,7,"BHD PUESTO DE BOLSA, S.A. "
Total ingresos por servicios,15348811.73,2023,7,"BHD PUESTO DE BOLSA, S.A. "
Comisiones por operaciones bursátiles y extrabursátiles,13954761.91,2023,7,"BHD PUESTO DE BOLSA, S.A. "
Gastos por comisiones y servicios,-48702308.06,2023,7,"BHD PUESTO DE BOLSA, S.A. "
Otras comisiones,0,2023,7,"BHD PUESTO DE BOLSA, S.A. "
Total resultados por intermediación,-34747546.15,2023,7,"BHD PUESTO DE BOLSA, S.A. "
Gastos por financiamientos por Instrumentos financieros emitidos,0,2023,7,"BHD PUESTO DE BOLSA, S.A. "
Gastos por financiamientos con entidades de intermediación financiera,-982116.68,2023,7,"BHD PUESTO DE BOLSA, S.A. "
Gastos por arrendamientos,0,2023,7,"BHD PUESTO DE BOLSA, S.A. "
Total gastos financieros,-982116.68,2023,7,"BHD PUESTO DE BOLSA, S.A. "
Gastos de administración y comercialización,-201011857.8,2023,7,"BHD PUESTO DE BOLSA, S.A. "
Reajuste y diferencia de cambio,-6176751.3,2023,7,"BHD PUESTO DE BOLSA, S.A. "
Resultado de inversiones en sociedades,2247.19,2023,7,"BHD PUESTO DE BOLSA, S.A. "
Otros ingresos (gastos),181027.25,2023,7,"BHD PUESTO DE BOLSA, S.A. "
Operaciones descontinuadas (neto),0,2023,7,"BHD PUESTO DE BOLSA, S.A. "
Total otros resultados,-5993476.86,2023,7,"BHD PUESTO DE BOLSA, S.A. "
Resultado antes de impuesto a la renta,451721264.4,2023,7,"BHD PUESTO DE BOLSA, S.A. "
Impuesto sobre la renta,57413083.83,2023,7,"BHD PUESTO DE BOLSA, S.A. "
UTILIDAD DEL EJERCICIO,394308180.6,2023,7,"BHD PUESTO DE BOLSA, S.A. "
Efectivo y equivalente de efectivo,1889629010,2023,7,"CCI PUESTO DE BOLSA, S.A."
Inversiones en instrumentos financieros,6821023071,2023,7,"CCI PUESTO DE BOLSA, S.A."
A valor razonable con cambios en resultados,5857909995,2023,7,"CCI PUESTO DE BOLSA, S.A."
A valor razonable Instrumentos Financieros Derivados,1770711.68,2023,7,"CCI PUESTO DE BOLSA, S.A."
A valor razonable con cambios en ORI,0,2023,7,"CCI PUESTO DE BOLSA, S.A."
A costo amortizado,961342364.3,2023,7,"CCI PUESTO DE BOLSA, S.A."
Operaciones de compra al contado con venta a plazos,546120920.1,2023,7,"CCI PUESTO DE BOLSA, S.A."
Cuentas por cobrar en operaciones de cartera propia,0,2023,7,"CCI PUESTO DE BOLSA, S.A."
Deudores por intermediación,0,2023,7,"CCI PUESTO DE BOLSA, S.A."
Cuentas por cobrar relacionadas,0,2023,7,"CCI PUESTO DE BOLSA, S.A."
Otras cuentas por cobrar,27265336.79,2023,7,"CCI PUESTO DE BOLSA, S.A."
Impuestos pagados por anticipado,24528533.93,2023,7,"CCI PUESTO DE BOLSA, S.A."
Impuestos diferidos,0,2023,7,"CCI PUESTO DE BOLSA, S.A."
Inversiones en sociedades,2000564.22,2023,7,"CCI PUESTO DE BOLSA, S.A."
Activos intangibles,57068949.5,2023,7,"CCI PUESTO DE BOLSA, S.A."
"Propiedad, planta y equipo",73927282.36,2023,7,"CCI PUESTO DE BOLSA, S.A."
Derecho de uso,0,2023,7,"CCI PUESTO DE BOLSA, S.A."
Propiedades de Inversión,0,2023,7,"CCI PUESTO DE BOLSA, S.A."
Otros activos,3897747.08,2023,7,"CCI PUESTO DE BOLSA, S.A."
TOTAL DE ACTIVOS,9445461415,2023,7,"CCI PUESTO DE BOLSA, S.A."
Pasivos financieros,8289537.02,2023,7,"CCI PUESTO DE BOLSA, S.A."
A valor razonable,4436542.37,2023,7,"CCI PUESTO DE BOLSA, S.A."
A valor razonable-instrumento financieros derivados,2879338.16,2023,7,"CCI PUESTO DE BOLSA, S.A."
A costo amortizado,973656.49,2023,7,"CCI PUESTO DE BOLSA, S.A."
Obligaciones por financiamiento,0,2023,7,"CCI PUESTO DE BOLSA, S.A."
Obligaciones por instrumentos financieros Emitidos,0,2023,7,"CCI PUESTO DE BOLSA, S.A."
Obligaciones con entidades de intermediación financiera,973656.49,2023,7,"CCI PUESTO DE BOLSA, S.A."
Operaciones de venta al contado con compra a plazo,7425734762,2023,7,"CCI PUESTO DE BOLSA, S.A."
Acreedores por intermediación,242148394.8,2023,7,"CCI PUESTO DE BOLSA, S.A."
Cuentas por pagar relacionadas,0,2023,7,"CCI PUESTO DE BOLSA, S.A."
Otras cuentas por pagar,1341898.86,2023,7,"CCI PUESTO DE BOLSA, S.A."
Provisiones,41829459.17,2023,7,"CCI PUESTO DE BOLSA, S.A."
Acumulaciones y otras obligaciones,91805890.95,2023,7,"CCI PUESTO DE BOLSA, S.A."
Arrendamientos,0,2023,7,"CCI PUESTO DE BOLSA, S.A."
Impuesto por pagar,0,2023,7,"CCI PUESTO DE BOLSA, S.A."
Impuesto diferidos,0,2023,7,"CCI PUESTO DE BOLSA, S.A."
Otros pasivos,0,2023,7,"CCI PUESTO DE BOLSA, S.A."
TOTAL DE PASIVOS,7811149942,2023,7,"CCI PUESTO DE BOLSA, S.A."
Capital,200000000,2023,7,"CCI PUESTO DE BOLSA, S.A."
Aportes para futura capitalización,0,2023,7,"CCI PUESTO DE BOLSA, S.A."
Acciones en Tesorería,0,2023,7,"CCI PUESTO DE BOLSA, S.A."
Reserva legal,40000000,2023,7,"CCI PUESTO DE BOLSA, S.A."
Reservas de capital,0,2023,7,"CCI PUESTO DE BOLSA, S.A."
Resultados acumulados,1059460137,2023,7,"CCI PUESTO DE BOLSA, S.A."
Resultados del ejercicio,334851335.2,2023,7,"CCI PUESTO DE BOLSA, S.A."
Superávit por revaluación,0,2023,7,"CCI PUESTO DE BOLSA, S.A."
Otro resultado integral,0,2023,7,"CCI PUESTO DE BOLSA, S.A."
TOTAL DE PATRIMONIO,1634311472,2023,7,"CCI PUESTO DE BOLSA, S.A."
TOTAL DE PASIVOS Y PATRIMONIO,9445461415,2023,7,"CCI PUESTO DE BOLSA, S.A."
A valor razonable,797366906.7,2023,7,"CCI PUESTO DE BOLSA, S.A."
A valor razonable - Instrumentos financieros derivados,26782997.12,2023,7,"CCI PUESTO DE BOLSA, S.A."
A costo amortizado,-210330103.1,2023,7,"CCI PUESTO DE BOLSA, S.A."
Total resultados por instrumentos financieros,613819800.7,2023,7,"CCI PUESTO DE BOLSA, S.A."
Ingresos por administración de cartera,0,2023,7,"CCI PUESTO DE BOLSA, S.A."
Ingresos por custodia de valores,5814920.88,2023,7,"CCI PUESTO DE BOLSA, S.A."
Ingresos por asesorías financieras,5403985.69,2023,7,"CCI PUESTO DE BOLSA, S.A."
Otros ingresos por servicios,0,2023,7,"CCI PUESTO DE BOLSA, S.A."
Total ingresos por servicios,11218906.57,2023,7,"CCI PUESTO DE BOLSA, S.A."
Comisiones por operaciones bursátiles y extrabursátiles,22958179.34,2023,7,"CCI PUESTO DE BOLSA, S.A."
Gastos por comisiones y servicios,-21018586.05,2023,7,"CCI PUESTO DE BOLSA, S.A."
Otras comisiones,0,2023,7,"CCI PUESTO DE BOLSA, S.A."
Total resultados por intermediación,1939593.29,2023,7,"CCI PUESTO DE BOLSA, S.A."
Gastos por financiamientos por Instrumentos financieros emitidos,0,2023,7,"CCI PUESTO DE BOLSA, S.A."
Gastos por financiamientos con entidades de intermediación financiera,-9041029.7,2023,7,"CCI PUESTO DE BOLSA, S.A."
Gastos por arrendamientos,0,2023,7,"CCI PUESTO DE BOLSA, S.A."
Total gastos financieros,-9041029.7,2023,7,"CCI PUESTO DE BOLSA, S.A."
Gastos de administración y comercialización,-226937631,2023,7,"CCI PUESTO DE BOLSA, S.A."
Reajuste y diferencia de cambio,-20276921.46,2023,7,"CCI PUESTO DE BOLSA, S.A."
Resultado de inversiones en sociedades,0,2023,7,"CCI PUESTO DE BOLSA, S.A."
Otros ingresos (gastos),-35871383.21,2023,7,"CCI PUESTO DE BOLSA, S.A."
Operaciones descontinuadas (neto),0,2023,7,"CCI PUESTO DE BOLSA, S.A."
Total otros resultados,-56148304.67,2023,7,"CCI PUESTO DE BOLSA, S.A."
Resultado antes de impuesto a la renta,334851335.2,2023,7,"CCI PUESTO DE BOLSA, S.A."
Impuesto sobre la renta,0,2023,7,"CCI PUESTO DE BOLSA, S.A."
UTILIDAD DEL EJERCICIO,334851335.2,2023,7,"CCI PUESTO DE BOLSA, S.A."
Efectivo y equivalente de efectivo,116783608.3,2023,7,"CITINVERSIONES DE TITULOS Y VALORES, S.A. PUESTO DE BOLSA"
Inversiones en instrumentos financieros,0,2023,7,"CITINVERSIONES DE TITULOS Y VALORES, S.A. PUESTO DE BOLSA"
A valor razonable con cambios en resultados,0,2023,7,"CITINVERSIONES DE TITULOS Y VALORES, S.A. PUESTO DE BOLSA"
A valor razonable Instrumentos Financieros Derivados,0,2023,7,"CITINVERSIONES DE TITULOS Y VALORES, S.A. PUESTO DE BOLSA"
A valor razonable con cambios en ORI,0,2023,7,"CITINVERSIONES DE TITULOS Y VALORES, S.A. PUESTO DE BOLSA"
A costo amortizado,0,2023,7,"CITINVERSIONES DE TITULOS Y VALORES, S.A. PUESTO DE BOLSA"
Operaciones de compra al contado con venta a plazos,0,2023,7,"CITINVERSIONES DE TITULOS Y VALORES, S.A. PUESTO DE BOLSA"
Cuentas por cobrar en operaciones de cartera propia,0,2023,7,"CITINVERSIONES DE TITULOS Y VALORES, S.A. PUESTO DE BOLSA"
Deudores por intermediación,43268870.48,2023,7,"CITINVERSIONES DE TITULOS Y VALORES, S.A. PUESTO DE BOLSA"
Cuentas por cobrar relacionadas,0,2023,7,"CITINVERSIONES DE TITULOS Y VALORES, S.A. PUESTO DE BOLSA"
Otras cuentas por cobrar,0,2023,7,"CITINVERSIONES DE TITULOS Y VALORES, S.A. PUESTO DE BOLSA"
Impuestos pagados por anticipado,3508677.53,2023,7,"CITINVERSIONES DE TITULOS Y VALORES, S.A. PUESTO DE BOLSA"
Impuestos diferidos,0,2023,7,"CITINVERSIONES DE TITULOS Y VALORES, S.A. PUESTO DE BOLSA"
Inversiones en sociedades,6311339,2023,7,"CITINVERSIONES DE TITULOS Y VALORES, S.A. PUESTO DE BOLSA"
Activos intangibles,0,2023,7,"CITINVERSIONES DE TITULOS Y VALORES, S.A. PUESTO DE BOLSA"
"Propiedad, planta y equipo",0,2023,7,"CITINVERSIONES DE TITULOS Y VALORES, S.A. PUESTO DE BOLSA"
Derecho de uso,0,2023,7,"CITINVERSIONES DE TITULOS Y VALORES, S.A. PUESTO DE BOLSA"
Propiedades de Inversión,0,2023,7,"CITINVERSIONES DE TITULOS Y VALORES, S.A. PUESTO DE BOLSA"
Otros activos,1022585.64,2023,7,"CITINVERSIONES DE TITULOS Y VALORES, S.A. PUESTO DE BOLSA"
TOTAL DE ACTIVOS,170895081,2023,7,"CITINVERSIONES DE TITULOS Y VALORES, S.A. PUESTO DE BOLSA"
Pasivos financieros,0,2023,7,"CITINVERSIONES DE TITULOS Y VALORES, S.A. PUESTO DE BOLSA"
A valor razonable,0,2023,7,"CITINVERSIONES DE TITULOS Y VALORES, S.A. PUESTO DE BOLSA"
A valor razonable-instrumento financieros derivados,0,2023,7,"CITINVERSIONES DE TITULOS Y VALORES, S.A. PUESTO DE BOLSA"
A costo amortizado,0,2023,7,"CITINVERSIONES DE TITULOS Y VALORES, S.A. PUESTO DE BOLSA"
Obligaciones por financiamiento,0,2023,7,"CITINVERSIONES DE TITULOS Y VALORES, S.A. PUESTO DE BOLSA"
Obligaciones por instrumentos financieros Emitidos,0,2023,7,"CITINVERSIONES DE TITULOS Y VALORES, S.A. PUESTO DE BOLSA"
Obligaciones con entidades de intermediación financiera,0,2023,7,"CITINVERSIONES DE TITULOS Y VALORES, S.A. PUESTO DE BOLSA"
Operaciones de venta al contado con compra a plazo,0,2023,7,"CITINVERSIONES DE TITULOS Y VALORES, S.A. PUESTO DE BOLSA"
Acreedores por intermediación,0,2023,7,"CITINVERSIONES DE TITULOS Y VALORES, S.A. PUESTO DE BOLSA"
Cuentas por pagar relacionadas,0,2023,7,"CITINVERSIONES DE TITULOS Y VALORES, S.A. PUESTO DE BOLSA"
Otras cuentas por pagar,390068.64,2023,7,"CITINVERSIONES DE TITULOS Y VALORES, S.A. PUESTO DE BOLSA"
Provisiones,4742773.17,2023,7,"CITINVERSIONES DE TITULOS Y VALORES, S.A. PUESTO DE BOLSA"
Acumulaciones y otras obligaciones,10177581.63,2023,7,"CITINVERSIONES DE TITULOS Y VALORES, S.A. PUESTO DE BOLSA"
Arrendamientos,0,2023,7,"CITINVERSIONES DE TITULOS Y VALORES, S.A. PUESTO DE BOLSA"
Impuesto por pagar,92463.33,2023,7,"CITINVERSIONES DE TITULOS Y VALORES, S.A. PUESTO DE BOLSA"
Impuesto diferidos,0,2023,7,"CITINVERSIONES DE TITULOS Y VALORES, S.A. PUESTO DE BOLSA"
Otros pasivos,0,2023,7,"CITINVERSIONES DE TITULOS Y VALORES, S.A. PUESTO DE BOLSA"
TOTAL DE PASIVOS,15402886.77,2023,7,"CITINVERSIONES DE TITULOS Y VALORES, S.A. PUESTO DE BOLSA"
Capital,65000000,2023,7,"CITINVERSIONES DE TITULOS Y VALORES, S.A. PUESTO DE BOLSA"
Aportes para futura capitalización,0,2023,7,"CITINVERSIONES DE TITULOS Y VALORES, S.A. PUESTO DE BOLSA"
Acciones en Tesorería,0,2023,7,"CITINVERSIONES DE TITULOS Y VALORES, S.A. PUESTO DE BOLSA"
Reserva legal,13000000,2023,7,"CITINVERSIONES DE TITULOS Y VALORES, S.A. PUESTO DE BOLSA"
Reservas de capital,330467,2023,7,"CITINVERSIONES DE TITULOS Y VALORES, S.A. PUESTO DE BOLSA"
Resultados acumulados,56837354.16,2023,7,"CITINVERSIONES DE TITULOS Y VALORES, S.A. PUESTO DE BOLSA"
Resultados del ejercicio,20324373.03,2023,7,"CITINVERSIONES DE TITULOS Y VALORES, S.A. PUESTO DE BOLSA"
Superávit por revaluación,0,2023,7,"CITINVERSIONES DE TITULOS Y VALORES, S.A. PUESTO DE BOLSA"
Otro resultado integral,0,2023,7,"CITINVERSIONES DE TITULOS Y VALORES, S.A. PUESTO DE BOLSA"
TOTAL DE PATRIMONIO,155492194.2,2023,7,"CITINVERSIONES DE TITULOS Y VALORES, S.A. PUESTO DE BOLSA"
TOTAL DE PASIVOS Y PATRIMONIO,170895081,2023,7,"CITINVERSIONES DE TITULOS Y VALORES, S.A. PUESTO DE BOLSA"
A valor razonable,0,2023,7,"CITINVERSIONES DE TITULOS Y VALORES, S.A. PUESTO DE BOLSA"
A valor razonable - Instrumentos financieros derivados,0,2023,7,"CITINVERSIONES DE TITULOS Y VALORES, S.A. PUESTO DE BOLSA"
A costo amortizado,0,2023,7,"CITINVERSIONES DE TITULOS Y VALORES, S.A. PUESTO DE BOLSA"
Total resultados por instrumentos financieros,0,2023,7,"CITINVERSIONES DE TITULOS Y VALORES, S.A. PUESTO DE BOLSA"
Ingresos por administración de cartera,0,2023,7,"CITINVERSIONES DE TITULOS Y VALORES, S.A. PUESTO DE BOLSA"
Ingresos por custodia de valores,31770348.86,2023,7,"CITINVERSIONES DE TITULOS Y VALORES, S.A. PUESTO DE BOLSA"
Ingresos por asesorías financieras,0,2023,7,"CITINVERSIONES DE TITULOS Y VALORES, S.A. PUESTO DE BOLSA"
Otros ingresos por servicios,0,2023,7,"CITINVERSIONES DE TITULOS Y VALORES, S.A. PUESTO DE BOLSA"
Total ingresos por servicios,31770348.86,2023,7,"CITINVERSIONES DE TITULOS Y VALORES, S.A. PUESTO DE BOLSA"
Comisiones por operaciones bursátiles y extrabursátiles,30638339.38,2023,7,"CITINVERSIONES DE TITULOS Y VALORES, S.A. PUESTO DE BOLSA"
Gastos por comisiones y servicios,0,2023,7,"CITINVERSIONES DE TITULOS Y VALORES, S.A. PUESTO DE BOLSA"
Otras comisiones,0,2023,7,"CITINVERSIONES DE TITULOS Y VALORES, S.A. PUESTO DE BOLSA"
Total resultados por intermediación,30638339.38,2023,7,"CITINVERSIONES DE TITULOS Y VALORES, S.A. PUESTO DE BOLSA"
Gastos por financiamientos por Instrumentos financieros emitidos,0,2023,7,"CITINVERSIONES DE TITULOS Y VALORES, S.A. PUESTO DE BOLSA"
Gastos por financiamientos con entidades de intermediación financiera,-49718.57,2023,7,"CITINVERSIONES DE TITULOS Y VALORES, S.A. PUESTO DE BOLSA"
Gastos por arrendamientos,0,2023,7,"CITINVERSIONES DE TITULOS Y VALORES, S.A. PUESTO DE BOLSA"
Total gastos financieros,-49718.57,2023,7,"CITINVERSIONES DE TITULOS Y VALORES, S.A. PUESTO DE BOLSA"
Gastos de administración y comercialización,-38492517.76,2023,7,"CITINVERSIONES DE TITULOS Y VALORES, S.A. PUESTO DE BOLSA"
Reajuste y diferencia de cambio,0,2023,7,"CITINVERSIONES DE TITULOS Y VALORES, S.A. PUESTO DE BOLSA"
Resultado de inversiones en sociedades,0,2023,7,"CITINVERSIONES DE TITULOS Y VALORES, S.A. PUESTO DE BOLSA"
Otros ingresos (gastos),1200694.29,2023,7,"CITINVERSIONES DE TITULOS Y VALORES, S.A. PUESTO DE BOLSA"
Operaciones descontinuadas (neto),0,2023,7,"CITINVERSIONES DE TITULOS Y VALORES, S.A. PUESTO DE BOLSA"
Total otros resultados,1200694.29,2023,7,"CITINVERSIONES DE TITULOS Y VALORES, S.A. PUESTO DE BOLSA"
Resultado antes de impuesto a la renta,25067146.2,2023,7,"CITINVERSIONES DE TITULOS Y VALORES, S.A. PUESTO DE BOLSA"
Impuesto sobre la renta,4742773.17,2023,7,"CITINVERSIONES DE TITULOS Y VALORES, S.A. PUESTO DE BOLSA"
UTILIDAD DEL EJERCICIO,20324373.03,2023,7,"CITINVERSIONES DE TITULOS Y VALORES, S.A. PUESTO DE BOLSA"
Efectivo y equivalente de efectivo,315786561.7,2023,7,"EXCEL PUESTO DE BOLSA, S.A."
Inversiones en instrumentos financieros,7717745439,2023,7,"EXCEL PUESTO DE BOLSA, S.A."
A valor razonable con cambios en resultados,6735098393,2023,7,"EXCEL PUESTO DE BOLSA, S.A."
A valor razonable Instrumentos Financieros Derivados,16190127.07,2023,7,"EXCEL PUESTO DE BOLSA, S.A."
A valor razonable con cambios en ORI,0,2023,7,"EXCEL PUESTO DE BOLSA, S.A."
A costo amortizado,966456919.3,2023,7,"EXCEL PUESTO DE BOLSA, S.A."
Operaciones de compra al contado con venta a plazos,0,2023,7,"EXCEL PUESTO DE BOLSA, S.A."
Cuentas por cobrar en operaciones de cartera propia,0,2023,7,"EXCEL PUESTO DE BOLSA, S.A."
Deudores por intermediación,0,2023,7,"EXCEL PUESTO DE BOLSA, S.A."
Cuentas por cobrar relacionadas,0,2023,7,"EXCEL PUESTO DE BOLSA, S.A."
Otras cuentas por cobrar,456746150.4,2023,7,"EXCEL PUESTO DE BOLSA, S.A."
Impuestos pagados por anticipado,0,2023,7,"EXCEL PUESTO DE BOLSA, S.A."
Impuestos diferidos,0,2023,7,"EXCEL PUESTO DE BOLSA, S.A."
Inversiones en sociedades,75895298.9,2023,7,"EXCEL PUESTO DE BOLSA, S.A."
Activos intangibles,4903114.95,2023,7,"EXCEL PUESTO DE BOLSA, S.A."
"Propiedad, planta y equipo",3692948.54,2023,7,"EXCEL PUESTO DE BOLSA, S.A."
Derecho de uso,0,2023,7,"EXCEL PUESTO DE BOLSA, S.A."
Propiedades de Inversión,0,2023,7,"EXCEL PUESTO DE BOLSA, S.A."
Otros activos,20387227,2023,7,"EXCEL PUESTO DE BOLSA, S.A."
TOTAL DE ACTIVOS,8595156741,2023,7,"EXCEL PUESTO DE BOLSA, S.A."
Pasivos financieros,945460516.6,2023,7,"EXCEL PUESTO DE BOLSA, S.A."
A valor razonable,11348091.12,2023,7,"EXCEL PUESTO DE BOLSA, S.A."
A valor razonable-instrumento financieros derivados,16615304.31,2023,7,"EXCEL PUESTO DE BOLSA, S.A."
A costo amortizado,917497121.2,2023,7,"EXCEL PUESTO DE BOLSA, S.A."
Obligaciones por financiamiento,0,2023,7,"EXCEL PUESTO DE BOLSA, S.A."
Obligaciones por instrumentos financieros Emitidos,50885416.44,2023,7,"EXCEL PUESTO DE BOLSA, S.A."
Obligaciones con entidades de intermediación financiera,866611704.8,2023,7,"EXCEL PUESTO DE BOLSA, S.A."
Operaciones de venta al contado con compra a plazo,6703438534,2023,7,"EXCEL PUESTO DE BOLSA, S.A."
Acreedores por intermediación,133155716.3,2023,7,"EXCEL PUESTO DE BOLSA, S.A."
Cuentas por pagar relacionadas,1535845.34,2023,7,"EXCEL PUESTO DE BOLSA, S.A."
Otras cuentas por pagar,8060795.16,2023,7,"EXCEL PUESTO DE BOLSA, S.A."
Provisiones,0,2023,7,"EXCEL PUESTO DE BOLSA, S.A."
Acumulaciones y otras obligaciones,5637391.29,2023,7,"EXCEL PUESTO DE BOLSA, S.A."
Arrendamientos,0,2023,7,"EXCEL PUESTO DE BOLSA, S.A."
Impuesto por pagar,0,2023,7,"EXCEL PUESTO DE BOLSA, S.A."
Impuesto diferidos,0,2023,7,"EXCEL PUESTO DE BOLSA, S.A."
Otros pasivos,0,2023,7,"EXCEL PUESTO DE BOLSA, S.A."
TOTAL DE PASIVOS,7797288799,2023,7,"EXCEL PUESTO DE BOLSA, S.A."
